sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction
61,1960,1,1,0.085362006
61,1961,1,1,0.085362006
61,1962,1,1,0.085362006
61,1963,1,1,0.085362006
61,1964,1,1,0.085362006
61,1965,1,1,0.085362006
61,1966,1,1,0.085362006
61,1967,1,1,0.085362006
61,1968,1,1,0.085362006
61,1969,1,1,0.085362006
61,1970,1,1,0.085362006
61,1971,1,1,0.085362029
61,1972,1,1,0.085362006
61,1973,1,1,0.085361997
61,1974,1,1,0.085362008
61,1975,1,1,0.085361983
61,1976,1,1,0.085362004
61,1977,1,1,0.085362006
61,1978,1,1,0.085362004
61,1979,1,1,0.085362008
61,1980,1,1,0.085361971
61,1981,1,1,0.085362004
61,1982,1,1,0.01228148
61,1983,1,1,0.012063719
61,1984,1,1,0.005224204
61,1985,1,1,0.004996816
61,1986,1,1,0.006093059
61,1987,1,1,0.003703382
61,1988,1,1,0.003399672
61,1989,1,1,0.006022582
61,1990,1,1,0.0
61,1991,1,1,0.0
61,1992,1,1,0.00375897
61,1993,1,1,0.002892
61,1994,1,1,0.0
61,1995,1,1,0.001457095
61,1996,1,1,0.0
61,1997,1,1,2.05e-06
61,1998,1,1,0.0
61,1999,1,1,4.78e-06
61,2000,1,1,1.71e-05
61,2001,1,1,3.82e-05
61,2002,1,1,1.92e-05
61,2003,1,1,0.0
61,2004,1,1,6.16e-05
61,2005,1,1,0.0
61,2006,1,1,0.0
61,2007,1,1,0.0
61,2008,1,1,0.0
61,2009,1,1,0.0
61,2010,1,1,0.0
61,2011,1,1,0.0
61,2012,1,1,0.0
61,2013,1,1,0.0
61,2014,1,1,0.0
61,2015,1,1,0.0
61,2016,1,1,0.0
61,2017,1,1,0.0
61,2018,1,1,0.0
61,2019,1,1,0.0
61,2020,1,1,0.0
61,2021,1,1,0.0
61,2022,1,1,0.0
61,2023,1,1,0.0
61,2024,1,1,0.0
61,2025,1,1,0.0
61,2026,1,1,0.0
61,2027,1,1,0.0
61,2028,1,1,0.0
61,2029,1,1,0.0
61,2030,1,1,0.0
61,2031,1,1,0.0
61,2032,1,1,0.0
61,2033,1,1,0.0
61,2034,1,1,0.0
61,2035,1,1,0.0
61,2036,1,1,0.0
61,2037,1,1,0.0
61,2038,1,1,0.0
61,2039,1,1,0.0
61,2040,1,1,0.0
61,2041,1,1,0.0
61,2042,1,1,0.0
61,2043,1,1,0.0
61,2044,1,1,0.0
61,2045,1,1,0.0
61,2046,1,1,0.0
61,2047,1,1,0.0
61,2048,1,1,0.0
61,2049,1,1,0.0
61,2050,1,1,0.0
61,1960,2,1,0.914637994
61,1961,2,1,0.914637994
61,1962,2,1,0.914637994
61,1963,2,1,0.914637994
61,1964,2,1,0.914637994
61,1965,2,1,0.914637994
61,1966,2,1,0.914637994
61,1967,2,1,0.914637994
61,1968,2,1,0.914637994
61,1969,2,1,0.914637994
61,1970,2,1,0.914637994
61,1971,2,1,0.914637971
61,1972,2,1,0.914637994
61,1973,2,1,0.914638003
61,1974,2,1,0.914637992
61,1975,2,1,0.914638017
61,1976,2,1,0.914637996
61,1977,2,1,0.914637994
61,1978,2,1,0.914637996
61,1979,2,1,0.914637992
61,1980,2,1,0.914638029
61,1981,2,1,0.914637996
61,1982,2,1,0.98771852
61,1983,2,1,0.987936281
61,1984,2,1,0.994775796
61,1985,2,1,0.995003184
61,1986,2,1,0.993906941
61,1987,2,1,0.996296618
61,1988,2,1,0.996600328
61,1989,2,1,0.993977418
61,1990,2,1,1.0
61,1991,2,1,1.0
61,1992,2,1,0.99624103
61,1993,2,1,0.997108
61,1994,2,1,1.0
61,1995,2,1,0.998542905
61,1996,2,1,1.0
61,1997,2,1,0.999997952
61,1998,2,1,1.0
61,1999,2,1,0.99999522
61,2000,2,1,0.999982859
61,2001,2,1,0.999961811
61,2002,2,1,0.99998077
61,2003,2,1,1.0
61,2004,2,1,0.999938418
61,2005,2,1,1.0
61,2006,2,1,1.0
61,2007,2,1,1.0
61,2008,2,1,1.0
61,2009,2,1,1.0
61,2010,2,1,1.0
61,2011,2,1,1.0
61,2012,2,1,1.0
61,2013,2,1,1.0
61,2014,2,1,1.0
61,2015,2,1,1.0
61,2016,2,1,1.0
61,2017,2,1,1.0
61,2018,2,1,1.0
61,2019,2,1,1.0
61,2020,2,1,1.0
61,2021,2,1,1.0
61,2022,2,1,1.0
61,2023,2,1,1.0
61,2024,2,1,1.0
61,2025,2,1,1.0
61,2026,2,1,1.0
61,2027,2,1,1.0
61,2028,2,1,1.0
61,2029,2,1,1.0
61,2030,2,1,1.0
61,2031,2,1,1.0
61,2032,2,1,1.0
61,2033,2,1,1.0
61,2034,2,1,1.0
61,2035,2,1,1.0
61,2036,2,1,1.0
61,2037,2,1,1.0
61,2038,2,1,1.0
61,2039,2,1,1.0
61,2040,2,1,1.0
61,2041,2,1,1.0
61,2042,2,1,1.0
61,2043,2,1,1.0
61,2044,2,1,1.0
61,2045,2,1,1.0
61,2046,2,1,1.0
61,2047,2,1,1.0
61,2048,2,1,1.0
61,2049,2,1,1.0
61,2050,2,1,1.0
61,1960,3,1,0.0
61,1961,3,1,0.0
61,1962,3,1,0.0
61,1963,3,1,0.0
61,1964,3,1,0.0
61,1965,3,1,0.0
61,1966,3,1,0.0
61,1967,3,1,0.0
61,1968,3,1,0.0
61,1969,3,1,0.0
61,1970,3,1,0.0
61,1971,3,1,0.0
61,1972,3,1,0.0
61,1973,3,1,0.0
61,1974,3,1,0.0
61,1975,3,1,0.0
61,1976,3,1,0.0
61,1977,3,1,0.0
61,1978,3,1,0.0
61,1979,3,1,0.0
61,1980,3,1,0.0
61,1981,3,1,0.0
61,1982,3,1,0.0
61,1983,3,1,0.0
61,1984,3,1,0.0
61,1985,3,1,0.0
61,1986,3,1,0.0
61,1987,3,1,0.0
61,1988,3,1,0.0
61,1989,3,1,0.0
61,1990,3,1,0.0
61,1991,3,1,0.0
61,1992,3,1,0.0
61,1993,3,1,0.0
61,1994,3,1,0.0
61,1995,3,1,0.0
61,1996,3,1,0.0
61,1997,3,1,0.0
61,1998,3,1,0.0
61,1999,3,1,0.0
61,2000,3,1,0.0
61,2001,3,1,0.0
61,2002,3,1,0.0
61,2003,3,1,0.0
61,2004,3,1,0.0
61,2005,3,1,0.0
61,2006,3,1,0.0
61,2007,3,1,0.0
61,2008,3,1,0.0
61,2009,3,1,0.0
61,2010,3,1,0.0
61,2011,3,1,0.0
61,2012,3,1,0.0
61,2013,3,1,0.0
61,2014,3,1,0.0
61,2015,3,1,0.0
61,2016,3,1,0.0
61,2017,3,1,0.0
61,2018,3,1,0.0
61,2019,3,1,0.0
61,2020,3,1,0.0
61,2021,3,1,0.0
61,2022,3,1,0.0
61,2023,3,1,0.0
61,2024,3,1,0.0
61,2025,3,1,0.0
61,2026,3,1,0.0
61,2027,3,1,0.0
61,2028,3,1,0.0
61,2029,3,1,0.0
61,2030,3,1,0.0
61,2031,3,1,0.0
61,2032,3,1,0.0
61,2033,3,1,0.0
61,2034,3,1,0.0
61,2035,3,1,0.0
61,2036,3,1,0.0
61,2037,3,1,0.0
61,2038,3,1,0.0
61,2039,3,1,0.0
61,2040,3,1,0.0
61,2041,3,1,0.0
61,2042,3,1,0.0
61,2043,3,1,0.0
61,2044,3,1,0.0
61,2045,3,1,0.0
61,2046,3,1,0.0
61,2047,3,1,0.0
61,2048,3,1,0.0
61,2049,3,1,0.0
61,2050,3,1,0.0
